SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-15-2023,Single Family Residential,5332 Baltimore Ave,Chevy Chase,MD,20815,1080000,3,2.5,ORCHARDALE,1732,5000,1947,,624,,Sold,,,https://www.redfin.com/MD/Chevy-Chase/5332-Baltimore-Ave-20815/home/10672548,BRIGHT MLS,MDMC2087668,N,Y,38.9623008,-77.0949261
PAST SALE,July-10-2023,Single Family Residential,6110 Welborn Dr,Bethesda,MD,20816,950000,4,3,WOODACRES,1470,7904,1941,,646,,Sold,,,https://www.redfin.com/MD/Bethesda/6110-Welborn-Dr-20816/home/10658392,BRIGHT MLS,MDMC2095806,N,Y,38.9677097,-77.1247189
PAST SALE,May-25-2023,Single Family Residential,7408 Fairfax Rd,Bethesda,MD,20814,2510000,5,3.5,EDGEMOOR,4400,9180,1936,,570,,Sold,,,https://www.redfin.com/MD/Bethesda/7408-Fairfax-Rd-20814/home/10645932,BRIGHT MLS,MDMC2087430,N,Y,38.9840956,-77.1056146
PAST SALE,September-22-2023,Single Family Residential,6105 Berkshire Dr,Bethesda,MD,20814,842940,3,3,WILDWOOD MANOR,2147,8400,1962,,393,,Sold,,,https://www.redfin.com/MD/Bethesda/6105-Berkshire-Dr-20814/home/10681116,BRIGHT MLS,MDMC2101506,N,Y,39.0241684,-77.1224265
PAST SALE,August-31-2023,Single Family Residential,6013 Johnson Ave,Bethesda,MD,20817,1050000,5,3,AYRLAWN,2642,8011,1968,,397,,Sold,,,https://www.redfin.com/MD/Bethesda/6013-Johnson-Ave-20817/home/10661231,BRIGHT MLS,MDMC2099730,N,Y,39.0049832,-77.122788
PAST SALE,June-23-2023,Single Family Residential,8104 Old Georgetown Rd,Bethesda,MD,20814,1725000,6,4.5,BATTERY PARK,4079,7250,2014,,423,,Sold,,,https://www.redfin.com/MD/Bethesda/8104-Old-Georgetown-Rd-20814/home/10638579,BRIGHT MLS,MDMC2089648,N,Y,38.9903481,-77.104176
PAST SALE,September-28-2023,Single Family Residential,8719 Ewing Dr,Bethesda,MD,20817,1040000,4,2.5,BRADMOOR,2788,11132,1968,,373,,Sold,,,https://www.redfin.com/MD/Bethesda/8719-Ewing-Dr-20817/home/10662596,BRIGHT MLS,MDMC2101708,N,Y,39.0000557,-77.122876
PAST SALE,August-16-2023,Single Family Residential,5615 Wilson Ln,Bethesda,MD,20814,1400000,4,3.5,ENGLISH VILLAGE,3302,8677,1933,,424,,Sold,,,https://www.redfin.com/MD/Bethesda/5615-Wilson-Ln-20814/home/10646159,BRIGHT MLS,MDMC2097670,N,Y,38.9865998,-77.1140209
PAST SALE,July-5-2023,Single Family Residential,4206 Oakridge Ln,Chevy Chase,MD,20815,1350000,3,2,TARRYTOWN,1928,5222,1948,,700,,Sold,,,https://www.redfin.com/MD/Chevy-Chase/4206-Oakridge-Ln-20815/home/10675601,BRIGHT MLS,MDMC2093106,N,Y,38.9843543,-77.0853832
PAST SALE,July-5-2023,Townhouse,5406 Merriam St,Bethesda,MD,20814,1490000,4,3.5,GROSVENOR HEIGHTS,3132,2070,2017,,476,187,Sold,,,https://www.redfin.com/MD/Bethesda/5406-Merriam-St-20814/home/147606381,BRIGHT MLS,MDMC2094830,N,Y,39.020441,-77.1078797
PAST SALE,May-31-2023,Single Family Residential,7544 Pepperell Dr,Bethesda,MD,20817,1445000,4,4,AL MARAH,4260,16331,1982,,339,,Sold,,,https://www.redfin.com/MD/Bethesda/7544-Pepperell-Dr-20817/home/10690550,BRIGHT MLS,MDMC2088336,N,Y,38.9868534,-77.1550548
PAST SALE,May-15-2023,Townhouse,9759 Sanvitalia St,Bethesda,MD,20817,1199900,3,3.5,RANDOLPH FARMS,2664,2184,2022,,450,338,Sold,,,https://www.redfin.com/MD/Bethesda/9759-Sanvitalia-St-20817/home/178427713,BRIGHT MLS,MDMC2083772,N,Y,39.016253,-77.14463
PAST SALE,June-8-2023,Single Family Residential,5408 Christy Dr,Bethesda,MD,20816,1275000,4,3,SPRINGFIELD,2485,8800,1955,,513,,Sold,,,https://www.redfin.com/MD/Bethesda/5408-Christy-Dr-20816/home/10665578,BRIGHT MLS,MDMC2089840,N,Y,38.9625295,-77.1167629
PAST SALE,June-28-2023,Single Family Residential,5516 Sonoma Rd,Bethesda,MD,20817,2450000,6,6,SONOMA,5724,8747,2023,,428,,Sold,,,https://www.redfin.com/MD/Bethesda/5516-Sonoma-Rd-20817/home/10652968,BRIGHT MLS,MDMC2093800,N,Y,39.0015993,-77.1119531
PAST SALE,September-8-2023,Single Family Residential,7204 Selkirk Dr,Bethesda,MD,20817,1475000,4,6,FLINT HILL COMMUNITY,5861,36037,1961,,252,,Sold,,,https://www.redfin.com/MD/Bethesda/7204-Selkirk-Dr-20817/home/10637672,BRIGHT MLS,MDMC2101042,N,Y,38.9855101,-77.1458874
PAST SALE,August-23-2023,Single Family Residential,6305 Haviland Dr,Bethesda,MD,20817,985000,3,3,WOODBURN,2010,8250,1954,,490,,Sold,,,https://www.redfin.com/MD/Bethesda/6305-Haviland-Dr-20817/home/10675204,BRIGHT MLS,MDMC2100868,N,Y,38.9729219,-77.1232806
PAST SALE,September-29-2023,Single Family Residential,5103 Bradley Blvd,Chevy Chase,MD,20815,1700000,4,5.5,BRADLEY HILLS,4593,6600,1998,,370,,Sold,,,https://www.redfin.com/MD/Chevy-Chase/5103-Bradley-Blvd-20815/home/10639668,BRIGHT MLS,MDMC2105540,N,Y,38.9780101,-77.1013888
PAST SALE,August-28-2023,Townhouse,6719 Fairfax Rd #67,Chevy Chase,MD,20815,824000,3,2.5,KENWOOD FOREST,1164,,1950,,708,443,Sold,,,https://www.redfin.com/MD/Chevy-Chase/6719-Fairfax-Rd-20815/unit-67/home/10687906,BRIGHT MLS,MDMC2101930,N,Y,38.9767163,-77.1007983
PAST SALE,June-23-2023,Single Family Residential,6832 Winterberry Ln,Bethesda,MD,20817,1660000,5,4.5,BURNING TREE VALLEY,5176,15491,1960,,321,,Sold,,,https://www.redfin.com/MD/Bethesda/6832-Winterberry-Ln-20817/home/10673906,BRIGHT MLS,MDMC2091300,N,Y,38.9904851,-77.1387418
PAST SALE,September-8-2023,Single Family Residential,6015 Benalder Dr,Bethesda,MD,20816,810000,2,2.5,FAIRWAY HILLS,2192,6921,1957,,370,,Sold,,,https://www.redfin.com/MD/Bethesda/6015-Benalder-Dr-20816/home/10671819,BRIGHT MLS,MDMC2102766,N,Y,38.9703285,-77.137753
PAST SALE,August-1-2023,Townhouse,7902 Jensen Pl,Bethesda,MD,20817,860000,3,3.5,AL MARAH,1852,4044,1985,,464,42,Sold,,,https://www.redfin.com/MD/Bethesda/7902-Jensen-Pl-20817/home/10696598,BRIGHT MLS,MDMC2097150,N,Y,38.988303,-77.150812
PAST SALE,July-7-2023,Single Family Residential,8201 Bryant Dr,Bethesda,MD,20817,1250000,5,3.5,WOODHAVEN,2800,9528,1960,,446,,Sold,,,https://www.redfin.com/MD/Bethesda/8201-Bryant-Dr-20817/home/10670217,BRIGHT MLS,MDMC2095766,N,Y,38.9903985,-77.1315058
PAST SALE,May-31-2023,Townhouse,5529 Whitley Park Ter #88,Bethesda,MD,20814,715000,3,3.5,WHITLEY PARK CODM,2160,,1994,,331,438,Sold,,,https://www.redfin.com/MD/Bethesda/5529-Whitley-Park-Ter-20814/unit-88/home/10700796,BRIGHT MLS,MDMC2084382,N,Y,39.0160531,-77.1101437
PAST SALE,September-29-2023,Single Family Residential,5904 Carlton Ln,Bethesda,MD,20816,2265000,5,4.5,GLEN MAR PARK,5006,8000,2016,,452,,Sold,,,https://www.redfin.com/MD/Bethesda/5904-Carlton-Ln-20816/home/10657055,BRIGHT MLS,MDMC2104714,N,Y,38.9583797,-77.1198195
PAST SALE,August-16-2023,Single Family Residential,5309 Briley Pl,Bethesda,MD,20816,2355000,6,4.5,SPRINGFIELD,5124,8679,2020,,460,,Sold,,,https://www.redfin.com/MD/Bethesda/5309-Briley-Pl-20816/home/10665452,BRIGHT MLS,MDMC2093440,N,Y,38.9606034,-77.1131668
