SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-28-2023,Single Family Residential,5404 Cedar Grove Dr,Upper Marlboro,MD,20772,690957,5,5,WESTPHALIA TOWN CENTER,3160,5500,2022,,219,100,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5404-Cedar-Grove-Dr-20772/home/179301046,BRIGHT MLS,MDPG2078424,N,Y,38.82289,-76.826547
PAST SALE,August-18-2023,Single Family Residential,10126 Dressage Dr,Upper Marlboro,MD,20772,699485,4,2.5,CANTER CREEK,3187,8291,2023,,219,91,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/10126-Dressage-Dr-20772/home/167655929,BRIGHT MLS,MDPG2088716,N,Y,38.762936,-76.838303
PAST SALE,July-28-2023,Single Family Residential,616 Glen Lake Dr,Bowie,MD,20716,562948,3,3,Bowie,,2284,2022,,,130,Sold,,,https://www.redfin.com/MD/Bowie/616-Glen-Lake-Dr-20716/home/179309543,BRIGHT MLS,MDPG2086412,N,Y,38.892892,-76.726226
PAST SALE,August-4-2023,Townhouse,9600 Weshire Dr,Upper Marlboro,MD,20774,545000,3,3.5,WESTPHALIA ROW,2201,1371,2023,,248,88,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/9600-Weshire-Dr-20774/home/185391477,BRIGHT MLS,MDPG2088076,N,Y,38.8663213,-76.8395254
PAST SALE,July-13-2023,Townhouse,8803 Sybil Ln,Upper Marlboro,MD,20772,459980,3,2.5,ARMSTRONG VILLAGE,1979,1804,,,232,100,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/8803-Sybil-Ln-20772/home/174573843,BRIGHT MLS,MDPG2069674,N,Y,38.8338899,-76.853844
PAST SALE,August-8-2023,Townhouse,5603 Billenca Ln Unit D,Upper Marlboro,MD,20772,466475,3,2.5,WESTPHALIA TOWN CENTER,2183,1800,2023,,214,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5603-Billenca-LN-20772/unit-D/home/184616940,BRIGHT MLS,MDPG2071774,N,Y,38.82221616,-76.82945967
PAST SALE,August-28-2023,Townhouse,11148 Meridian Hill Way Unit B,Upper Marlboro,MD,20772,471875,3,2.5,WESTPHALIA TOWN CENTER,2160,1800,2023,,218,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11148-Meridian-Hill-Way-20772/unit-B/home/184162371,BRIGHT MLS,MDPG2069710,N,Y,38.8209903,-76.8302339
PAST SALE,May-2-2023,Townhouse,1025 Treeland Way #901,Upper Marlboro,MD,20774,315000,2,2.5,WATKINS PLACE SEC 1 CONDO-PHASE 1>,1570,,2006,,201,300,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/1025-Treeland-Way-20774/unit-901/home/11755590,BRIGHT MLS,MDPG2071728,N,Y,38.8755788,-76.792736
PAST SALE,August-18-2023,Townhouse,913 Dunloring Ct,Upper Marlboro,MD,20774,325000,3,4,DRUMSHEUGH PLAT 4,1372,1500,1993,,237,63,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/913-Dunloring-Ct-20774/home/10823941,BRIGHT MLS,MDPG2086140,N,Y,38.8778605,-76.8070314
PAST SALE,June-16-2023,Townhouse,11329 Meridian Hill Ln Unit A,Upper Marlboro,MD,20772,530975,3,2.5,WESTPHALIA,2475,1767,2023,,215,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11329-Meridian-Hill-Way-20772/unit-A/home/183929769,BRIGHT MLS,MDPG2068302,N,Y,38.8209811,-76.8315774
PAST SALE,June-13-2023,Townhouse,11136 Meridian Hill Way Unit D,Upper Marlboro,MD,20772,487625,3,2.5,WESTPHALIA TOWN CENTER,2160,1800,2023,,226,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11136-Meridian-Hill-Way-20772/unit-D/home/183816725,BRIGHT MLS,MDPG2067682,N,Y,38.8209903,-76.8302339
PAST SALE,June-20-2023,Townhouse,11307 Meridian Hill Way,Upper Marlboro,MD,20772,477350,3,2.5,WESTPHALIA TOWN CENTER,2160,,2023,,221,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11307-Meridian-Hill-Way-20772/home/184994910,BRIGHT MLS,MDPG2075038,N,Y,38.821172,-76.831199
PAST SALE,September-15-2023,Townhouse,5508 Manor Park Dr Unit B,Upper Marlboro,MD,20772,484175,3,2.5,WESTPHALIA TOWN CENTER,2124,1800,2023,,228,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5508-Manor-Park-Dr-20772/unit-B/home/184616923,BRIGHT MLS,MDPG2071776,N,Y,38.8212328,-76.8319946
PAST SALE,October-6-2023,Townhouse,11149 Meridian Hill Way Unit D,Upper Marlboro,MD,20772,464585,3,2.5,WESTPHALIA TOWN CENTER,2084,1800,2023,,223,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11149-Meridian-Hill-Way-20772/unit-D/home/183816745,BRIGHT MLS,MDPG2071770,N,Y,38.8209903,-76.8302339
PAST SALE,June-20-2023,Townhouse,11327 Meridian Hill Way Unit B,Upper Marlboro,MD,20772,500800,3,2.5,WESTPHALIA TOWN CENTER,2157,1800,2023,,232,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11327-Meridian-Hill-Way-20772/unit-B/home/183929754,BRIGHT MLS,MDPG2068300,N,Y,38.8209811,-76.8315774
PAST SALE,June-13-2023,Townhouse,11138 Meridian Hill Way Unit C,Upper Marlboro,MD,20772,487420,3,2.5,WESTPHALIA TOWN CENTER,2160,1800,2023,,226,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11138-Meridian-Hill-Way-20772/unit-C/home/183840578,BRIGHT MLS,MDPG2067852,N,Y,38.8209903,-76.8302339
PAST SALE,September-29-2023,Townhouse,8703 Presidential Pkwy,Upper Marlboro,MD,20772,440135,3,3,ARMSTRONG VILLAGE,1918,1975,2023,,229,100,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/8703-Presidential-Pkwy-20772/home/174573882,BRIGHT MLS,MDPG2076436,N,Y,38.832894,-76.852382
PAST SALE,June-22-2023,Townhouse,11325 Meridian Hill Way Unit C,Upper Marlboro,MD,20772,491645,3,2.5,WESTPHALIA TOWN CENTER,2152,1800,2023,,228,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11325-Meridian-Hill-Way-20772/unit-C/home/183929692,BRIGHT MLS,MDPG2068298,N,Y,38.8209811,-76.8315774
PAST SALE,August-9-2023,Townhouse,11309 Meridian Hill Way Unit C,Upper Marlboro,MD,20772,481600,3,2.5,WESTPHALIA TOWN CENTER,2150,1800,2023,,224,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11309-Meridian-Hill-Way-20772/unit-C/home/183929732,BRIGHT MLS,MDPG2068296,N,Y,38.8209811,-76.8315774
PAST SALE,October-5-2023,Townhouse,11147 Meridian Hill Way Unit C,Upper Marlboro,MD,20772,443560,3,2.5,WESTPHALIA TOWN CENTER,2035,1800,2023,,218,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11147-Meridian-Hill-Way-20772/unit-C/home/184162417,BRIGHT MLS,MDPG2069712,N,Y,38.8209903,-76.8302339
PAST SALE,October-6-2023,Townhouse,11151 Meridian Hill Way Unit E,Upper Marlboro,MD,20772,464065,3,2.5,WESTPHALIA TOWN CENTER,2084,,2023,,223,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11151-Meridian-Hill-Way-20772/unit-E/home/184744136,BRIGHT MLS,MDPG2073904,N,Y,38.8209903,-76.8302339
PAST SALE,September-1-2023,Townhouse,11146 Meridian Hill Way Unit C,Upper Marlboro,MD,20772,476260,3,2.5,WESTPHALIA TOWN CENTER,2160,1800,2023,,220,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11146-Meridian-Hill-Way-20772/unit-C/home/184162367,BRIGHT MLS,MDPG2069708,N,Y,38.8209903,-76.8302339
PAST SALE,August-7-2023,Townhouse,5601 Billenca Ln Unit E,Upper Marlboro,MD,20772,506865,3,2.5,WESTPHALIA,2483,,2023,,204,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5601-Billenca-LN-20772/unit-E/home/184836624,BRIGHT MLS,MDPG2073918,N,Y,38.82125902,-76.82717622
PAST SALE,September-22-2023,Townhouse,11319 Meridian Hill Way,Upper Marlboro,MD,20772,478125,3,2.5,WESTPHALIA TOWN CENTER,2114,,2023,,226,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11319-Meridian-Hill-Way-20772/home/179300979,BRIGHT MLS,MDPG2074932,N,Y,38.821475,-76.831391
PAST SALE,August-4-2023,Single Family Residential,15206 Governors Park Ln,Upper Marlboro,MD,20772,795000,5,5,BALMORAL-PLAT 10>,4550,8452,2020,,175,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/15206-Governors-Park-Ln-20772/home/28958485,BRIGHT MLS,MDPG2079194,N,Y,38.8343356,-76.741881
PAST SALE,May-3-2023,Single Family Residential,6807 Mccormick Rd,Upper Marlboro,MD,20772,660000,4,3.5,DOWER RIDGE ESTATES PLAT ONE,2714,20000,2005,,243,,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/6807-McCormick-Rd-20772/home/10938145,BRIGHT MLS,MDPG2069978,N,Y,38.7969007,-76.8360353
PAST SALE,June-21-2023,Townhouse,11134 Meridian Hill Way Unit E,Upper Marlboro,MD,20772,518205,3,2.5,WESTPHALIA,2538,1767,2023,,204,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11134-Meridian-Hill-Way-20772/unit-E/home/184030397,BRIGHT MLS,MDPG2068778,N,Y,38.8209903,-76.8302339
PAST SALE,October-10-2023,Single Family Residential,5205 Roblee Dr,Upper Marlboro,MD,20772,370000,3,2,ROBLEE ACRES,2200,20150,1963,,168,,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5205-Roblee-Dr-20772/home/10930628,BRIGHT MLS,MDPG2090550,N,Y,38.8180276,-76.8131906
PAST SALE,July-14-2023,Single Family Residential,3104 La Dova Way,Upper Marlboro,MD,20774,510000,5,3,LA DOVA HEIGHTS,3200,12225,1995,,159,,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/3104-La-Dova-Way-20774/home/11060164,BRIGHT MLS,MDPG2079934,N,Y,38.9321055,-76.8433789
PAST SALE,July-18-2023,Townhouse,5616 Addington Ln Unit B,Upper Marlboro,MD,20772,495980,3,2.5,WESTPHALIA,2538,1872,,,195,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5616-Addington-Ln-20772/unit-B/home/184028382,BRIGHT MLS,MDPG2068776,N,Y,38.820352,-76.829178
PAST SALE,June-26-2023,Townhouse,11323 Meridian Hill Ln Unit D,Upper Marlboro,MD,20772,500505,3,2.5,WESTPHALIA,2483,1767,2023,,202,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/11323-Meridian-Hill-Way-20772/unit-D/home/184029119,BRIGHT MLS,MDPG2068780,N,Y,38.8209811,-76.8315774
PAST SALE,September-28-2023,Townhouse,8707 Presidential Pkwy Unit C,Upper Marlboro,MD,20772,449015,3,2.5,ARMSTRONG VILLAGE,1918,1897,2023,,234,110,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/8707-Presidential-Pkwy-20772/unit-C/home/185298322,BRIGHT MLS,MDPG2077386,N,Y,38.8198902,-76.8352344
PAST SALE,October-13-2023,Townhouse,5446 Addington Ln Unit E,Upper Marlboro,MD,20772,459515,3,2.5,WESTPHALIA TOWN CENTER,2084,,2023,,220,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5446-Addington-Ln-20772/unit-E/home/185321979,BRIGHT MLS,MDPG2077648,N,Y,38.8208559,-76.8291813
PAST SALE,September-21-2023,Townhouse,5501 Greenpoint Ln,Upper Marlboro,MD,20772,513250,3,3.5,WESTPHALIA,2486,,2023,,206,130,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5501-Greenpoint-Ln-20772/home/179300975,BRIGHT MLS,MDPG2076584,N,Y,38.821516,-76.830911
PAST SALE,August-2-2023,Townhouse,8802 Tina Ln,Upper Marlboro,MD,20772,445875,3,2.5,ARMSTRONG VILLAGE,1979,,,,225,100,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/8802-Tina-Ln-20772/home/174573853,BRIGHT MLS,MDPG2071762,N,Y,38.833638,-76.853823
PAST SALE,May-8-2023,Townhouse,4717 Captain Bayne Ct,Upper Marlboro,MD,20772,395000,3,3,VILLAGES OF MARLBOROUGH PLAT 24,1974,1600,1993,,200,76,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/4717-Captain-Bayne-Ct-20772/home/10554520,BRIGHT MLS,MDPG2072958,N,Y,38.826438,-76.7658268
PAST SALE,August-24-2023,Townhouse,4317 Stockport Way,Upper Marlboro,MD,20772,370000,3,1.5,KINGS GRANT,1146,1600,1994,,323,100,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/4317-Stockport-Way-20772/home/10918083,BRIGHT MLS,MDPG2086084,N,Y,38.8295644,-76.7764142
PAST SALE,June-27-2023,Townhouse,3803 Steel Creek Pl,Upper Marlboro,MD,20772,540000,3,3.5,SMITH HOME FARM,2880,1966,2019,,188,126,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/3803-Steel-Creek-Pl-20772/home/144224109,BRIGHT MLS,MDPG2078514,N,Y,38.8350643,-76.8427933
PAST SALE,May-31-2023,Single Family Residential,6303 Johensu Dr,Upper Marlboro,MD,20772,740000,4,4.5,EQUESTRIAN ESTATES -PLAT FIVE>,4284,11670,2007,,173,51,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/6303-Johensu-Dr-20772/home/10944230,BRIGHT MLS,MDPG2075140,N,Y,38.8011883,-76.828556
PAST SALE,May-24-2023,Single Family Residential,5101 Trotters Glen Dr,Upper Marlboro,MD,20772,702000,4,3.5,CHARLES HILL SUB-PLAT EIGHT>,4520,10022,2011,,155,40,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5101-Trotters-Glen-Dr-20772/home/11143474,BRIGHT MLS,MDPG2073784,N,Y,38.8195814,-76.8043129
PAST SALE,September-27-2023,Single Family Residential,9707 Golden Eagle Ct,Upper Marlboro,MD,20772,537000,4,3.5,HOLLAWAY ESTATES,2052,10000,1997,,262,,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/9707-Golden-Eagle-Ct-20772/home/10751377,BRIGHT MLS,MDPG2088644,N,Y,38.7559744,-76.824636
PAST SALE,June-30-2023,Single Family Residential,16600 Village Dr W,Upper Marlboro,MD,20772,469000,4,3,MARLBORO MEADOWS,2380,10534,1976,,197,,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/16600-Village-Dr-W-20772/home/10553333,BRIGHT MLS,MDPG2079446,N,Y,38.8373164,-76.7165388
PAST SALE,October-20-2023,Townhouse,9809 Doubletree Ter,Springdale,MD,20774,415000,3,3,BELLEHAVEN ESTATES PLAT 1>,1400,1700,2001,,296,75,Sold,,,https://www.redfin.com/MD/Springdale/9809-Doubletree-Ter-20774/home/10868750,BRIGHT MLS,MDPG2089254,N,Y,38.9288157,-76.8331462
PAST SALE,,Townhouse,12425 Old Colony Dr,Upper Marlboro,MD,20772,405000,,3.5,,1178,1500,1989,,344,,,,,https://www.redfin.com/MD/Upper-Marlboro/12425-Old-Colony-Dr-20772/home/10922329,,,N,Y,38.7735767,-76.7807412
PAST SALE,,Townhouse,4807 Amberfield Way,Upper Marlboro,MD,20772,365000,,2.5,,1188,1160,1997,,307,,,,,https://www.redfin.com/MD/Upper-Marlboro/4807-Amberfield-Way-20772/home/10561152,,,N,Y,38.8245381,-76.7645585
PAST SALE,September-20-2023,Single Family Residential,5220 Derby Manor Ln,Upper Marlboro,MD,20772,685000,4,3.5,MARLBORO RIDING-PLAT 1>,2719,10136,2007,,252,87,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/5220-Derby-Manor-Ln-20772/home/11160447,BRIGHT MLS,MDPG2087680,N,Y,38.8164117,-76.7910178
PAST SALE,October-20-2023,Townhouse,216 Harry S Truman Dr #25179,Upper Marlboro,MD,20774,225000,3,2.5,PRINCE PLACE AT NORTHAMPTON CONDO-NO 3-PHS 3>,2040,,1976,,110,156,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/216-S-Harry-Truman-Dr-20774/unit-25179/home/187851686,BRIGHT MLS,MDPG2092642,N,Y,38.8992475,-76.8467965
