SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-13-2023,Single Family Residential,1158 Mainsail Dr,Annapolis,MD,21403,1375000,4,2.5,BEALE MANOR,2266,18480,1969,,607,83,Sold,,,https://www.redfin.com/MD/Annapolis/1158-Mainsail-Dr-21403/home/9943221,BRIGHT MLS,MDAA2067792,N,Y,38.9462161,-76.4736376
PAST SALE,August-25-2023,Single Family Residential,518 4th St,Annapolis,MD,21403,1710000,3,3.5,REGULARS,3748,8300,2005,,456,,Sold,,,https://www.redfin.com/MD/Annapolis/518-4th-St-21403/home/10434508,BRIGHT MLS,MDAA2064296,N,Y,38.969569,-76.4808323
PAST SALE,May-11-2023,Single Family Residential,3120 Anchorage Dr,Annapolis,MD,21403,985000,5,3.5,BEALE MANOR,2150,18000,1972,,458,83,Sold,,,https://www.redfin.com/MD/Annapolis/3120-Anchorage-Dr-21403/home/69077144,BRIGHT MLS,MDAA2057702,N,Y,38.9443121,-76.4722595
PAST SALE,May-19-2023,Single Family Residential,982 Headwater Rd,Annapolis,MD,21403,685000,4,2.5,KITTY CREEK,2732,16014,1985,,251,19,Sold,,,https://www.redfin.com/MD/Annapolis/982-Headwater-Rd-21403/home/10030525,BRIGHT MLS,MDAA2056448,N,Y,38.9378979,-76.4831031
PAST SALE,September-13-2023,Single Family Residential,252 Nottingham Hl,Annapolis,MD,21405,2550000,4,3.5,SHERWOOD FOREST,4500,18960,1950,,567,406,Sold,,,https://www.redfin.com/MD/Annapolis/252-Nottingham-Hl-21405/home/10059378,BRIGHT MLS,MDAA2063578,N,Y,39.0280231,-76.5470457
PAST SALE,May-1-2023,Single Family Residential,1191 Bay Highlands Dr,Annapolis,MD,21403,495000,3,2.0,BAY HIGHLANDS,864,7500,1984,,573,,Sold,,,https://www.redfin.com/MD/Annapolis/1191-Bay-Highlands-Dr-21403/home/9939446,BRIGHT MLS,MDAA2056686,N,Y,38.9308927,-76.4707006
PAST SALE,August-25-2023,Single Family Residential,1303 Windsor Ridge Ln,Annapolis,MD,21409,1780000,5,6.5,WINDSOR RIDGE,7936,161608,2001,,224,38,Sold,,,https://www.redfin.com/MD/Annapolis/1303-Windsor-Ridge-Ln-21409/home/10472525,BRIGHT MLS,MDAA2062878,N,Y,39.0336707,-76.4569865
PAST SALE,April-28-2023,Single Family Residential,859 Holly Dr S,Annapolis,MD,21409,1500000,5,3.0,AMBERLEY,3822,31700,1993,,392,,Sold,,,https://www.redfin.com/MD/Annapolis/859-Holly-Dr-S-21409/home/10134579,BRIGHT MLS,MDAA2055428,N,Y,39.0143918,-76.4405141
PAST SALE,June-8-2023,Single Family Residential,135 Sumner Rd,Annapolis,MD,21401,580000,3,1.5,ADMIRAL HEIGHTS,960,7200,1953,,604,,Sold,,,https://www.redfin.com/MD/Annapolis/135-Sumner-Rd-21401/home/10441972,BRIGHT MLS,MDAA2058464,N,Y,38.9852882,-76.5124893
PAST SALE,June-30-2023,Townhouse,79 East St,Annapolis,MD,21401,535000,1,1.5,REGULARS,552,540,1900,,969,,Sold,,,https://www.redfin.com/MD/Annapolis/79-East-St-21401/home/10437906,BRIGHT MLS,MDAA2060728,N,Y,38.9788912,-76.4886233
PAST SALE,May-30-2023,Single Family Residential,1184 Bay Highlands Dr,Annapolis,MD,21403,525000,3,2.5,BAY HIGHLANDS,1200,7500,1985,,438,,Sold,,,https://www.redfin.com/MD/Annapolis/1184-Bay-Highlands-Dr-21403/home/9939803,BRIGHT MLS,MDAA2057156,N,Y,38.9314081,-76.4706554
PAST SALE,August-30-2023,Townhouse,2006 Peggy Stewart Way #208,Annapolis,MD,21401,410000,2,2.5,TIDEWATER COLONY OF ANNAPOLIS,1578,,1996,,260,420,Sold,,,https://www.redfin.com/MD/Annapolis/2006-Peggy-Stewart-Way-21401/unit-208/home/10072544,BRIGHT MLS,MDAA2064070,N,Y,38.9938543,-76.5221729
PAST SALE,June-2-2023,Townhouse,1680 Secretariat Dr,Annapolis,MD,21409,331500,3,1.0,REVELL DOWNS,1020,4938,1983,,325,11,Sold,,,https://www.redfin.com/MD/Annapolis/1680-Secretariat-Dr-21409/home/10277330,BRIGHT MLS,MDAA2059132,N,Y,39.0297898,-76.4397571
PAST SALE,July-21-2023,Single Family Residential,707 Childs Point Rd,Annapolis,MD,21401,960000,6,5.5,KINGSPORT,5792,19600,2004,,166,157,Sold,,,https://www.redfin.com/MD/Annapolis/707-Childs-Point-Rd-21401/home/10479004,BRIGHT MLS,MDAA2061064,N,Y,38.9630581,-76.52963
PAST SALE,September-11-2023,Single Family Residential,1606 Saint Margarets Rd,Annapolis,MD,21409,696000,3,2.0,REGULARS,2424,45738,1950,,287,,Sold,,,https://www.redfin.com/MD/Annapolis/1606-Saint-Margarets-Rd-21409/home/10118028,BRIGHT MLS,MDAA2067770,N,Y,39.0217648,-76.45963
PAST SALE,October-6-2023,Townhouse,100 Conley Dr,Annapolis,MD,21403,255000,3,1.5,TYLER VILLAGE,1805,3660,1978,,141,,Sold,,,https://www.redfin.com/MD/Annapolis/100-Conley-Dr-21403/home/10457611,BRIGHT MLS,MDAA2068016,N,Y,38.9601773,-76.4973054
PAST SALE,July-6-2023,Single Family Residential,406 Jefferson St,Annapolis,MD,21403,485000,2,1.0,REGULARS,789,6041,1949,,615,,Sold,,,https://www.redfin.com/MD/Annapolis/406-Jefferson-St-21403/home/10434914,BRIGHT MLS,MDAA2060748,N,Y,38.9680131,-76.4915216
PAST SALE,September-22-2023,Single Family Residential,706 Darlow Dr,Annapolis,MD,21409,675000,3,2.5,HIGHLAND WOODS,2276,8982,2003,,297,117,Sold,,,https://www.redfin.com/MD/Annapolis/706-Darlow-Dr-21409/home/10476640,BRIGHT MLS,MDAA2064780,N,Y,39.0365324,-76.4611047
PAST SALE,June-6-2023,Single Family Residential,309 Halsey Rd,Annapolis,MD,21401,800000,4,2.5,ADMIRAL HEIGHTS,2106,12000,1967,,380,,Sold,,,https://www.redfin.com/MD/Annapolis/309-Halsey-Rd-21401/home/10442133,BRIGHT MLS,MDAA2056622,N,Y,38.9871466,-76.5207505
PAST SALE,July-21-2023,Single Family Residential,473 Epping Forest Rd,Annapolis,MD,21401,1215000,4,4.5,ARROW COVE/EPPING,4300,56192,2013,,283,,Sold,,,https://www.redfin.com/MD/Annapolis/473-Epping-Forest-Rd-21401/home/12523661,BRIGHT MLS,MDAA2061824,N,Y,39.011093,-76.536663
PAST SALE,October-25-2023,Townhouse,61 Clay St,Annapolis,MD,21401,236000,2,1.0,MARTIN LUTHER KING VILLAGE,832,530,1976,,284,26,Sold,,,https://www.redfin.com/MD/Annapolis/61-Clay-St-21401/home/10451857,BRIGHT MLS,MDAA2068958,N,Y,38.9795845,-76.4973114
PAST SALE,September-13-2023,Single Family Residential,954 Heather Way,Annapolis,MD,21401,575000,3,2.0,HERITAGE HARBOUR,2721,11173,1987,,211,160,Sold,,,https://www.redfin.com/MD/Annapolis/954-Heather-Way-21401/home/10078450,BRIGHT MLS,MDAA2067752,N,Y,38.9811828,-76.5992761
